ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-09 01:30:00,6.864761106454317,112.40569991617771,10392.79128248114,8160.100586756077,6.87032690695725
2022-03-09 01:40:00,6.848498550724638,72.23188405797102,22248.405797101448,26129.44927536232,6.8542144927536235
2022-03-09 01:50:00,6.899783223374175,9.613572101790764,18432.045240339303,18273.138548539115,6.905193213949104
2022-03-09 02:00:00,6.871130906274206,-112.0836560805577,8066.924864446166,16844.926413632842,6.877792408985282
2022-03-09 02:10:00,6.859460847240052,26.187419768934532,6819.127086007702,12535.94351732991,6.863530166880616
2022-03-09 02:20:00,6.846362573099416,228.7719298245614,46448.304093567254,14592.280701754386,6.852269005847953
2022-03-09 02:30:00,6.820753676470588,-326.4093137254902,21138.848039215685,46094.05637254902,6.827230392156862
2022-03-09 02:40:00,6.798110367892977,-59.364548494983275,13096.070234113713,16752.341137123745,6.804214046822743
2022-03-09 02:50:00,6.750517363571935,-65.98157335223246,8370.375620127568,15415.804394046776,6.7571863926293405
2022-03-09 03:00:00,6.737220309810671,168.76075731497417,6222.030981067126,14441.480206540447,6.7434165232358
2022-03-09 03:10:00,6.692551724137932,6.137931034482759,11006.068965517241,22155.793103448275,6.698613793103448
2022-03-09 03:20:00,6.671885753613214,86.71713695801789,9556.434962147281,6347.76324845148,6.6779353062629045
2022-03-09 03:30:00,,,,,
2022-03-09 03:40:00,,,,,
2022-03-09 03:50:00,,,,,
2022-03-09 04:00:00,,,,,
2022-03-09 04:10:00,,,,,
2022-03-09 04:20:00,,,,,
2022-03-09 04:30:00,,,,,
2022-03-09 04:40:00,,,,,
2022-03-09 04:50:00,,,,,
2022-03-09 05:00:00,6.6383843416370105,-176.22775800711744,8065.195729537367,14829.46619217082,6.643565836298932
2022-03-09 05:10:00,6.615201793721973,-14.170403587443946,15596.412556053812,9459.103139013452,6.621255605381166
2022-03-09 05:20:00,6.576443980514962,-51.70494084899095,11714.565762004175,17610.438413361167,6.582171189979123
2022-03-09 05:30:00,6.526013986013985,-105.73426573426573,19636.923076923078,14973.636363636364,6.532454545454545
2022-03-09 05:40:00,6.433406940063092,218.0862250262881,17877.07676130389,13034.647739221871,6.439800210304942
2022-03-09 05:50:00,6.434232931726908,30.602409638554217,11257.18875502008,15006.184738955822,6.438915662650603
2022-03-09 06:00:00,6.423048225659691,-53.95814376706097,11296.087352138307,12650.500454959054,6.427688808007279
2022-03-09 06:10:00,6.49690454124189,-110.19462465245597,7254.587581093605,8392.86376274328,6.50147358665431
2022-03-09 06:20:00,6.533708010335918,-68.08785529715762,5617.958656330749,11734.108527131782,6.538656330749354
2022-03-09 06:30:00,6.602304860088365,-65.39027982326951,7159.867452135493,12680.633284241532,6.60857879234168
2022-03-09 06:40:00,6.622374080362196,-187.97396717600452,12829.1454442558,15097.5947934352,6.632594793435201
2022-03-09 06:50:00,6.603229450720686,-128.82158161277755,6896.941955590183,10794.12271133619,6.612508765095443
