,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-08 01:30:00,11.636386183465458,770.9080407701019,104940.9657984145,98917.71064552662,11.64359343148358,11.636386183465458
1,2022-03-08 01:40:00,11.687913474930362,235.23232938718664,62110.82816852368,34475.5276810585,11.69544394150418,11.648433095763
2,2022-03-08 01:50:00,11.564067066316971,347.8426376920195,96770.07971150245,98951.49363057326,11.572783814162609,11.626759188451029
3,2022-03-08 02:00:00,11.460758429401055,684.691860969056,89228.68917396203,164622.22414839212,11.470713357025224,11.571007596878175
4,2022-03-08 02:10:00,11.41003606940924,632.3941314096315,101059.35513745368,213860.83164359524,11.418920842269449,11.532896470102074
5,2022-03-08 02:20:00,11.413309714520436,555.6148079687821,67802.64684740193,225594.26555760932,11.419540973505852,11.512304377356788
6,2022-03-08 02:30:00,11.472576394729463,357.4457527333894,230130.65208858985,282226.2346509672,11.477866554527616,11.508342299978336
7,2022-03-08 02:40:00,11.44390252839868,570.3178820080616,112224.57841700256,297622.1967753756,11.44960425064126,11.499496080463183
8,2022-03-08 02:50:00,11.357566754418954,937.833396013539,111070.85596088757,322356.0684467845,11.365494546822116,11.473357289998248
9,2022-03-08 03:00:00,11.240258661983075,67.49209643940604,179753.57584224813,132555.1690084624,11.250512533929427,11.470308257554594
10,2022-03-08 03:10:00,11.197914432651276,287.17583980741875,105681.83729073204,84185.06937301674,11.20605755553124,11.455947019978586
11,2022-03-08 03:20:00,11.17767583252729,3.3939477684123256,66782.81345861545,87491.42172170788,11.18408732900373,11.455773739521986
21,2022-03-08 05:00:00,11.36525703564728,66.78893058161351,122666.55196998124,96348.33621013133,11.37039774859287,11.454677968343917
22,2022-03-08 05:10:00,11.390369308600338,233.3220910623946,97969.544688027,56893.59190556492,11.397032040472174,11.452068673211537
23,2022-03-08 05:20:00,11.396244019138756,89.90590111642743,55119.56738437001,59766.69457735247,11.403038277511962,11.451209314176584
24,2022-03-08 05:30:00,11.372625558534406,123.1513851653262,77568.46416443253,52548.52868632708,11.37995710455764,11.449586495285383
25,2022-03-08 05:40:00,11.442037683182134,467.4808094905792,125265.75314026518,101921.37124912773,11.447527913468248,11.44903775803298
26,2022-03-08 05:50:00,11.53614638091387,447.95956328346136,136829.4129936649,135926.75670575548,11.54026149076695,11.454710300019995
27,2022-03-08 06:00:00,11.553305916305916,213.24603174603172,53405.440836940834,69569.91125541125,11.559025974025976,11.457674842971878
28,2022-03-08 06:10:00,11.480258911819886,661.33095684803,116159.02326454034,151144.1564727955,11.486296435272044,11.45960113292726
29,2022-03-08 06:20:00,11.46937546193644,393.12638580931264,100428.02106430156,100165.73355506282,11.47529009608278,11.460072804643046
30,2022-03-08 06:30:00,11.469078618968386,171.8429700499168,78238.94633943427,156583.56031613977,11.47383527454243,11.460258846152973
31,2022-03-08 06:40:00,11.434652084757348,791.0624743677375,128137.43909774435,204968.33123718383,11.440987012987014,11.45803518798118
32,2022-03-08 06:50:00,11.367036541889483,92.68761140819964,237063.7653743316,135062.693627451,11.372176916221036,11.457118624191565
