,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-08 01:30:00,4.953934837092732,412.280701754386,4311.027568922305,11874.68671679198,4.961654135338346,4.953934837092732
1,2022-03-08 01:40:00,4.966865203761755,304.0752351097179,8739.49843260188,8207.523510971787,4.970595611285267,4.9594234553655845
2,2022-03-08 01:50:00,4.986878306878308,231.74603174603172,6191.534391534392,4469.312169312169,4.993227513227513,4.966134287217962
3,2022-03-08 02:00:00,4.9769421487603305,32.231404958677686,9755.371900826449,4760.330578512397,4.981652892561983,4.966489628137186
4,2022-03-08 02:10:00,4.975940594059406,87.12871287128714,5852.475247524752,11985.148514851486,4.981584158415841,4.967261037732574
5,2022-03-08 02:20:00,4.952307692307692,506.5811965811966,8162.393162393162,12524.700854700855,4.961111111111111,4.9624485375301095
6,2022-03-08 02:30:00,4.931218637992831,353.3333333333333,30165.59139784946,13875.698924731185,4.942795698924731,4.956723364562077
7,2022-03-08 02:40:00,4.92904347826087,635.6521739130435,6580.869565217391,18591.304347826088,4.938782608695653,4.949858525599738
8,2022-03-08 02:50:00,4.918058823529412,621.1764705882352,4107.058823529412,16502.70588235294,4.926058823529411,4.943655022659575
9,2022-03-08 03:00:00,4.891593533487298,179.12240184757505,26686.004618937644,11710.484988452656,4.899168591224019,4.9408823582273484
10,2022-03-08 03:10:00,4.886896551724138,530.0492610837439,6882.2660098522165,13677.339901477832,4.895270935960591,4.9335326622163596
11,2022-03-08 03:20:00,4.868095238095238,312.5541125541126,16846.753246753247,13229.87012987013,4.876190476190477,4.928669830218573
21,2022-03-08 05:00:00,4.87579185520362,185.52036199095025,6035.294117647059,13430.316742081448,4.882986425339366,4.926435958048236
22,2022-03-08 05:10:00,4.888422459893048,66.31016042780749,6752.941176470588,8244.117647058823,4.896283422459893,4.925870499100317
23,2022-03-08 05:20:00,4.894964285714285,38.92857142857143,8603.57142857143,10231.785714285714,4.903178571428572,4.92560293902823
24,2022-03-08 05:30:00,4.905454545454546,114.28571428571428,6408.658008658009,9362.337662337664,4.913463203463204,4.925103549391644
25,2022-03-08 05:40:00,4.916720647773279,87.85425101214575,6209.716599190283,5424.291497975709,4.924817813765182,4.924946813879181
26,2022-03-08 05:50:00,4.915318352059925,81.27340823970037,6382.397003745318,3319.8501872659176,4.92378277153558,4.924783106564571
27,2022-03-08 06:00:00,4.895833333333333,199.56140350877192,6076.315789473684,14438.59649122807,4.90421052631579,4.923622936656573
28,2022-03-08 06:10:00,4.8750333333333336,261.0,6921.333333333333,13682.0,4.883233333333333,4.921203036378297
29,2022-03-08 06:20:00,4.870260223048327,311.1524163568773,10057.24907063197,22375.83643122677,4.879144981412639,4.918347938931866
30,2022-03-08 06:30:00,4.866445497630331,331.7535545023697,9212.322274881515,20009.95260663507,4.874928909952606,4.915421345584748
31,2022-03-08 06:40:00,4.856939759036145,505.06024096385545,12724.819277108434,31243.85542168675,4.863710843373494,4.910798019610256
32,2022-03-08 06:50:00,4.852846153846154,216.15384615384616,31611.53846153846,4877.692307692308,4.862461538461538,4.908901437247215
