ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-04 01:30:00,6.48,2000.0,157200.0,87300.0,6.48
2022-03-04 01:40:00,6.44,-1600.0,12000.0,143000.0,6.45
2022-03-04 01:50:00,6.44,-100.0,45900.0,40900.0,6.45
2022-03-04 02:00:00,6.44,300.0,27000.0,6300.0,6.44
2022-03-04 02:10:00,6.43,-1200.0,23000.0,42700.0,6.44
2022-03-04 02:20:00,6.43,700.0,16500.0,102600.0,6.43
2022-03-04 02:30:00,6.39,-100.0,103088.0,49800.0,6.4
2022-03-04 02:40:00,6.36,300.0,13700.0,135000.0,6.36
2022-03-04 02:50:00,6.35,100.0,100500.0,204900.0,6.35
2022-03-04 03:00:00,6.35,1000.0,18900.0,170700.0,6.35
2022-03-04 03:10:00,6.34,100.0,21300.0,2700.0,6.34
2022-03-04 03:20:00,6.33,100.0,2700.0,75500.0,6.33
2022-03-04 03:30:00,,,,,
2022-03-04 03:40:00,,,,,
2022-03-04 03:50:00,,,,,
2022-03-04 04:00:00,,,,,
2022-03-04 04:10:00,,,,,
2022-03-04 04:20:00,,,,,
2022-03-04 04:30:00,,,,,
2022-03-04 04:40:00,,,,,
2022-03-04 04:50:00,,,,,
2022-03-04 05:00:00,6.27,-1000.0,74300.0,84100.0,6.28
2022-03-04 05:10:00,6.26,100.0,45000.0,71900.0,6.27
2022-03-04 05:20:00,6.27,1000.0,91700.0,12100.0,6.27
2022-03-04 05:30:00,6.27,-3700.0,3800.0,8100.0,6.28
2022-03-04 05:40:00,6.25,-1700.0,2800.0,285721.0,6.26
2022-03-04 05:50:00,6.27,100.0,3800.0,168200.0,6.27
2022-03-04 06:00:00,6.27,300.0,5100.0,134500.0,6.27
2022-03-04 06:10:00,6.27,800.0,6600.0,140700.0,6.27
2022-03-04 06:20:00,6.26,-200.0,130200.0,25000.0,6.27
2022-03-04 06:30:00,6.26,100.0,11100.0,603200.0,6.26
2022-03-04 06:40:00,6.28,1700.0,38100.0,35400.0,6.28
2022-03-04 06:50:00,6.27,400.0,116900.0,135100.0,6.27
