ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-14 01:30:00,25.81,-200.0,100.0,5600.0,25.83
2022-03-14 01:40:00,25.63,200.0,4300.0,5000.0,25.63
2022-03-14 01:50:00,25.65,-100.0,800.0,500.0,25.66
2022-03-14 02:00:00,25.47,200.0,800.0,2500.0,25.47
2022-03-14 02:10:00,25.33,-200.0,200.0,5300.0,25.34
2022-03-14 02:20:00,25.23,-484.0,1200.0,16.0,25.28
2022-03-14 02:30:00,25.09,-100.0,500.0,1800.0,25.11
2022-03-14 02:40:00,24.98,-300.0,7000.0,1700.0,25.0
2022-03-14 02:50:00,24.9,-300.0,1500.0,800.0,24.95
2022-03-14 03:00:00,24.82,-1900.0,1400.0,1400.0,24.83
2022-03-14 03:10:00,24.7,-300.0,1500.0,100.0,24.77
2022-03-14 03:20:00,24.9,-100.0,500.0,100.0,24.91
2022-03-14 03:30:00,,,,,
2022-03-14 03:40:00,,,,,
2022-03-14 03:50:00,,,,,
2022-03-14 04:00:00,,,,,
2022-03-14 04:10:00,,,,,
2022-03-14 04:20:00,,,,,
2022-03-14 04:30:00,,,,,
2022-03-14 04:40:00,,,,,
2022-03-14 04:50:00,,,,,
2022-03-14 05:00:00,24.9,-2600.0,400.0,3500.0,24.93
2022-03-14 05:10:00,25.12,100.0,600.0,5900.0,25.12
2022-03-14 05:20:00,25.04,100.0,5000.0,900.0,25.04
2022-03-14 05:30:00,24.91,-200.0,3100.0,6700.0,24.92
2022-03-14 05:40:00,24.87,100.0,2400.0,3000.0,24.9
2022-03-14 05:50:00,24.85,-500.0,900.0,8700.0,24.88
2022-03-14 06:00:00,24.84,100.0,100.0,1200.0,24.84
2022-03-14 06:10:00,24.84,-100.0,7300.0,800.0,24.85
2022-03-14 06:20:00,25.18,600.0,200.0,4500.0,25.18
2022-03-14 06:30:00,24.96,-100.0,18800.0,5600.0,24.97
2022-03-14 06:40:00,24.9,-300.0,700.0,15200.0,24.91
2022-03-14 06:50:00,24.88,-200.0,14700.0,1700.0,24.9
