ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0
2022-03-16 01:30:00,13.6,-100.0,400.0,3600.0,13.61
2022-03-16 01:40:00,13.47,100.0,7500.0,16100.0,13.47
2022-03-16 01:50:00,13.55,300.0,4200.0,14500.0,13.55
2022-03-16 02:00:00,13.44,-100.0,6700.0,5300.0,13.46
2022-03-16 02:10:00,13.34,400.0,38600.0,1800.0,13.34
2022-03-16 02:20:00,13.39,-200.0,400.0,600.0,13.42
2022-03-16 02:30:00,13.41,400.0,500.0,17600.0,13.41
2022-03-16 02:40:00,13.43,400.0,4400.0,6600.0,13.43
2022-03-16 02:50:00,13.3,-600.0,23300.0,6100.0,13.31
2022-03-16 03:00:00,13.23,100.0,1100.0,10200.0,13.23
2022-03-16 03:10:00,13.23,-300.0,60000.0,651.0,13.25
2022-03-16 03:20:00,13.33,-100.0,5300.0,4100.0,13.36
2022-03-16 03:30:00,,,,,
2022-03-16 03:40:00,,,,,
2022-03-16 03:50:00,,,,,
2022-03-16 04:00:00,,,,,
2022-03-16 04:10:00,,,,,
2022-03-16 04:20:00,,,,,
2022-03-16 04:30:00,,,,,
2022-03-16 04:40:00,,,,,
2022-03-16 04:50:00,,,,,
2022-03-16 05:00:00,13.58,500.0,10300.0,16900.0,13.58
2022-03-16 05:10:00,13.71,400.0,2400.0,1200.0,13.71
2022-03-16 05:20:00,13.84,-300.0,23000.0,200.0,13.85
2022-03-16 05:30:00,13.9,100.0,4300.0,11600.0,13.9
2022-03-16 05:40:00,13.89,100.0,26200.0,18300.0,13.89
2022-03-16 05:50:00,13.82,-200.0,16400.0,23300.0,13.84
2022-03-16 06:00:00,13.9,-100.0,3400.0,9500.0,13.9
2022-03-16 06:10:00,13.98,400.0,7600.0,29200.0,13.98
2022-03-16 06:20:00,13.92,-300.0,45400.0,10700.0,13.93
2022-03-16 06:30:00,13.94,100.0,5000.0,2700.0,13.94
2022-03-16 06:40:00,13.98,400.0,41500.0,5700.0,13.99
2022-03-16 06:50:00,13.98,1700.0,20700.0,3300.0,13.98
